categoria,subcategoria,categoria_proveedor,codigo_proveedor,marca,nombre,descripcion_general,stock,disponible_a_pedido,precio_base,garantia,flete,socket,cpu_nucleos,cpu_hilos,cpu_frecuencia_base_ghz,cpu_frecuencia_boost_ghz,cpu_tdp_w,cpu_graficos_integrados,mb_chipset,mb_form_factor,mb_ram_tipo,mb_max_ram_gb,mb_m2_slots,mb_pcie_version,ram_tipo,ram_capacidad_gb,ram_velocidad_mhz,ram_cantidad_modulos,storage_tipo,storage_capacidad_gb,storage_interfaz,storage_form_factor,storage_nvme_gen,gpu_chipset,gpu_vram_gb,gpu_vram_tipo,gpu_tdp_w,gpu_longitud_mm,psu_wattage,psu_certificacion,psu_modular,psu_form_factor,case_form_factor,case_color,case_max_gpu_mm,case_compatibilidad_placa
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbb860meawf6v,gigabyte,"motherboard gigabyte b860m eagle wifi6 v2, chipset intel b860, lga 1851, hdmi, dp, ma",,10,false,125.25,,,LGA 1851,,,,,,,B860M,,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbb860mgmgwf6,gigabyte,"motherboard gigabyte b860m gaming wifi6, chipset intel b860, lga 1851, hdmi, dp, matx",,21,false,130,,,LGA 1851,,,,,,,B860M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5,mbgbb860mk,gigabyte,"motherboard gigabyte b860m k, chipset intel b860,lga 1851, hdmi, matx",,21,false,93.5,,,LGA 1851,,,,,,,B860M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr4,mbgbh610mkd4,gigabyte,"motherboard gigabyte h610m k ddr4 (rev. 1.0) chipset intel h610, lga1700, micro atx[@",,21,false,56.75,,,LGA1700,,,,,,,H610M,MICRO-ATX,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5,mbgbh610mkv2d5,gigabyte,"motherboard gigabyte h610m k v2, chipset intel h610, lga1700, micro atx",,21,false,59.55,,,LGA1700,,,,,,,H610M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbh810mgmgwf6,gigabyte,"motherboard gigabyte h810m gaming wifi6, chipset intel h810, lga 1851, micro-atx",,6,false,100.6,,,LGA 1851,,,,,,,H810M,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5,mbgbh810mk,gigabyte,"motherboard gigabyte h810m k, chipset intel h810,lga 1851, micro-atx",,21,false,77.5,,,LGA 1851,,,,,,,H810M,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870aelwf7i,gigabyte,"motherboard gigabyte x870 aorus elite wifi7 ice, chipset amd x870, socket amd am5, at",,4,false,246.75,,,AM5,,,,,,,X870,,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870aeltwf7,gigabyte,"motherboard gigabyte x870 aorus elite wifi7, chipset amd x870, socket amd am5, atx[@@",,7,false,250,,,AM5,,,,,,,X870,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870eagwf7,gigabyte,"motherboard gigabyte x870 eagle wifi7, chipset amd x870, socket amd am5, atx",,15,false,203,,,AM5,,,,,,,X870,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870gmgxwf7,gigabyte,"motherboard gigabyte x870 gaming x wifi7, chipsetamd x870, socket amd am5, atx",,2,false,214.8,,,AM5,,,,,,,X870,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870eaewf7w,gigabyte,"motherboard gigabyte x870e aorus elite wifi7, chipset amd x870e, socket amd am5, atx[",,2,false,282,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870eaeltxi,gigabyte,"motherboard gigabyte x870e aorus elite x3d ice, chipset amd x870e, socket amd am5, at",,1,false,327.5,,,AM5,,,,,,,X870E,,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870eaopri,gigabyte,"motherboard gigabyte x870e aorus pro ice, chipsetamd x870e, socket amd am5, atx",,3,false,328,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870maewf7i,gigabyte,"motherboard gigabyte x870m aorus elite wifi7 ice,chipset amd x870, socket amd am5, m-",,4,false,211,,,AM5,,,,,,,X870M,,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbgbx870maelwf7,gigabyte,"motherboard gigabyte x870m aorus elite wifi7, chipset amd x870, socket amd am5, matx[",,21,false,208,,,AM5,,,,,,,X870M,MICRO-ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5 gaming,mbgbz790aoeltax,gigabyte,"motherboard gigabyte z790 aorus elite ax (rev. 1.0), chipset intel z790, lga1700, atx",,21,false,242,,,LGA1700,,,,,,,Z790,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5 gaming,mbgbz790eagleax,gigabyte,"motherboard gigabyte z790 eagle ax (rev. 1.0), chipset intel z790, lga1700, atx",,8,false,170,,,LGA1700,,,,,,,Z790,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5 gaming,mbgbz790maelaxi,gigabyte,"motherboard gigabyte z790m aorus elite ax ice, chipset intel z790, lga1700, matx",,0,true,209.5,,,LGA1700,,,,,,,Z790,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890aerog,gigabyte,"motherboard gigabyte z890 aero g, chipset intel z890, lga 1851, hdmi, atx",,8,false,294,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890aelwf7,gigabyte,"motherboard gigabyte z890 aorus elite wifi7, chipset intel z890, lga 1851, atx",,14,false,259,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890aormstr,gigabyte,"motherboard gigabyte z890 aorus master, chipset intel z890, lga 1851, atx",,2,false,479,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890aproice,gigabyte,"motherboard gigabyte z890 aorus pro ice, chipset intel z890, lga 1851, matx",,6,false,338,,,LGA 1851,,,,,,,Z890,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890eagwf7,gigabyte,"motherboard gigabyte z890 eagle wifi7, chipset intel z890, lga 1851, dp, atx",,10,false,219,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890gmgxwf7,gigabyte,"motherboard gigabyte z890 gaming x wifi7, chipsetintel z890, lga 1851, dp, atx",,14,false,202,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5,mbgbz890udwf6e,gigabyte,"motherboard gigabyte z890 ud wifi6e, chipset intel z890, lga 1851, dp, atx",,21,false,220.5,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890maewf7,gigabyte,"motherboard gigabyte z890m aorus elite wifi7, chipset intel z890, lga 1851, matx",,4,false,225,,,LGA 1851,,,,,,,Z890,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbgbz890maewf7i,gigabyte,"motherboard gigabytez890m aorus elite wifi7 ice, chipset intel z890, lga 1851, matx[@",,2,false,223,,,LGA 1851,,,,,,,Z890,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am4 amd,mbmsb550mprvdwf,msi,"motherboard msi b550m pro-vdh wifi, amd b550, am4socket, vga, hdmi, dp, usb 3.2 gen1[",,21,false,81.5,,,AM4,,,,,,,B550M,,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am4 amd,mbmsb550mprovdh,msi,"motherboard msi b550m pro-vdh, amd b550, am4 socket, vga, hdmi, dp",,21,false,72.5,,,AM4,,,,,,,B550M,,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am4 amd,mbmsb550m-apro,msi,"motherboard msi b550m-a pro, amd b550, am4, ddr4,hdmi, dvi-d, lan, usb 3.2 gen1, m-at",,21,false,64.4,,,AM4,,,,,,,B550M,,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsb650gmgplwf,msi,"motherboard msi b650 gaming plus wifi, chipset amd b650, socket amd am5, atx",,9,false,171,,,AM5,,,,,,,B650,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5 gaming,mbmsb760mgmgpwf,msi,"motherboard msi b760m gaming plus wifi, chipset intel b760, lga1700, hdmi, dp, matx[@",,6,false,134.5,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsb840mgmwf6e,msi,"motherboard msi b840m gaming wifi6e, chipset amd b840, socket amd am5, matx",,19,false,108.5,,,AM5,,,,,,,B840M,MICRO-ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsb850gmgplwf,msi,"motherboard msi b850 gaming plus wifi, chipset amd b850, socket amd am5, atx",,14,false,189.5,,,AM5,,,,,,,B850,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5 gaming,mbmsb860gmgpwf,msi,"motherboard msi b860 gaming plus wifi, chipset intel b860, lga 1851, hdmi, dp, atx[@@",,13,false,180,,,LGA 1851,,,,,,,B860,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx870ethkwf,msi,"motherboard msi mag x870e tomahawk wifi, chipset amd x870e, socket amd am5, atx",,6,false,290,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsb650iedgewf,msi,"motherboard msi mpg b650i edge wifi, chipset amd b650, socket amd am5, mini-itx",,11,false,237.5,,,AM5,,,,,,,B650I,MINI-ITX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx870ecarbwf,msi,"motherboard msi mpg x870e carbon wifi, chipset amd x870e, socket amd am5, atx",,6,false,432,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd,mbmsb650m-p,msi,"motherboard msi pro b650m-p, chipset amd b650, socket amd am5, matx",,1,false,102,,,AM5,,,,,,,B650M,MICRO-ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5,mbmsb760m-awifi,msi,"motherboard msi pro b760m-a wifi, chipset intel b760, lga1700, hdmi x2, dp x2, matx[@",,21,false,101,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5,mbmsb760m-e,msi,"motherboard msi pro b760m-e, chipset intel b760, lga1700, hdmi, vga, matx",,21,false,86,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5,mbmsb760m-g,msi,"motherboard msi pro b760m-g, chipset intel b760, lga1700, hdmi, dp, vga, matx",,3,false,75.65,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr4,mbmsb760m-pddr4,msi,"motherboard msi pro b760m-p ddr4, chipset intel b760, lga1700, hdmi, dp, vga, matx.[@",,21,false,76.55,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr5,mbmsb760m-pddr5,msi,"motherboard msi pro b760m-p, chipset intel b760, lga1700, hdmi, dp, vga, matx",,4,false,90.5,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd,mbmsb840m-bpro,msi,"motherboard msi pro b840m-b, chipset amd b840, socket amd am5, matx",,21,false,73,,,AM5,,,,,,,B840M,MICRO-ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd,mbmsb840m-pwf6p,msi,"motherboard msi pro b840m-p wifi6e, chipset amd b840, socket amd am5, matx",,5,false,120,,,AM5,,,,,,,B840M,MICRO-ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr4,mbmsh610m-addr4,msi,"motherboard msi pro h610m-a ddr4, chipset intel h610, lga1700, matx",,21,false,59.6,,,LGA1700,,,,,,,H610M,MICRO-ATX,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr4,mbmsh610m-sddr4,msi,"motherboard msi pro h610m-s ddr4, chipset intel h610, lga1700, matx",,5,false,57.5,,,LGA1700,,,,,,,H610M,MICRO-ATX,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5,mbmsh810m-bpro,msi,"motherboard msi pro h810m-b, chipset intel h810, lga 1851, hdmi, dp, matx",,21,false,79.7,,,LGA 1851,,,,,,,H810M,MICRO-ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb ci9 s1700 ddr4,mbmsb760m-ed4,msi,"motherboard msi pro pro b760m-e ddr4, chipset intel b760, lga1700, hdmi, vga, matx.[@",,0,true,73.85,,,LGA1700,,,,,,,B760M,MICRO-ATX,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx870-pwifi,msi,"motherboard msi pro x870-p wifi, chipset amd x870, socket amd am5, atx",,10,false,229,,,AM5,,,,,,,X870,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd,mbmsx870epwfpro,msi,"motherboard msi pro x870e-p wifi, chipset amd x870e, socket amd am5, atx",,15,false,230.25,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb cu9 s1851 ddr5,mbmsz890-pwifi,msi,"motherboard msi pro z890-p wifi, chipset intel z890, lga 1851, hdmi, dp, atx",,17,false,200,,,LGA 1851,,,,,,,Z890,ATX,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx670egmplwf,msi,"motherboard msi x670e gaming plus wifi , chipset amd x670e, socket amd am5, atx",,2,false,221,,,AM5,,,,,,,X670E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx870gmgplwf,msi,"motherboard msi x870 gaming plus wifi, chipset amd x870, socket amd am5, atx",,13,false,249,,,AM5,,,,,,,X870,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
placa_madre,,mb socket am5 amd gaming,mbmsx870egmgpwf,msi,"motherboard msi x870e gaming plus wifi, chipset amd x870e, socket amd am5, atx",,9,false,255.25,,,AM5,,,,,,,X870E,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam4 5xxx,cpam4r55500,amd-advanced micro device,"procesador amd ryzen 5 5500, 3.60 / 4.20 ghz, 16mb l3 cache, 6-cores, am4, 7nm, 65w.[",,21,false,90.15,,,AM4,,,4.2,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam4 5xxx,cpam4r55600gt,amd-advanced micro device,"procesador amd ryzen 5 5600gt, 3.60 / 4.60 ghz, 16mb l3, 6 core, am4, 7nm, 65w.",,21,false,234,,,AM4,6,,4.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam5 7xxx,cpam5r57600,amd-advanced micro device,"procesador amd ryzen 5 7600 3.8/5.1ghz, 32mb l3, 6-core, am5, 65w.",,20,false,186.9,,,AM5,,,5.1,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam5 7xxx,cpam5r57600x,amd-advanced micro device,"procesador amd ryzen 5 7600x 4.7/5.3ghz, 32mb l3,6-core, am5, 5nm, 105w.",,21,false,207.75,,,AM5,,,5.3,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam5 8xxx,cpam5r58500g,amd-advanced micro device,"procesador amd ryzen 5 8500g 3.50 / 5.00 ghz, 16mb l3 cache, 6-cores, 4nm, tdp: 65w[@",,21,false,129.15,,,,,,5,,65,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam5 8xxx,cpam5r58600g,amd-advanced micro device,"procesador amd ryzen 5 8600g 4.30 / 5.00 ghz, 16mb l3 cache, 6-cores, 4nm, tdp: 65w[@",,21,false,158.15,,,,,,5,,65,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 5 sam5 9xxx,cpam5r59600x,amd-advanced micro device,"procesador amd ryzen 5 9600x 3.90 / 5.40 ghz, 32mb l3 cache, 6-cores, 4nm, tdp: 65w[@",,21,false,215,,,,,,5.4,,65,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam4 5xxx,cpam4nr75700,amd-advanced micro device,"procesador amd ryzen 7 5700, 3.70 / 4.60ghz, 16mbl3, 8-core, am4, 7nm, 65w.",,21,false,133.8,,,AM4,,,4.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam4 5xxx,cpam4r75700g,amd-advanced micro device,"procesador amd ryzen 7 5700g, 3.80 / 4.60ghz, 16mb l3, 8-core, am4, 7nm, 65w.",,21,false,177.5,,,AM4,,,4.6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam4 5xxx,cpam4r75700x,amd-advanced micro device,"procesador amd ryzen 7 5700x, 3.40 / 4.60ghz, 32mb l3 cache, 8-core, am4, 7nm, 65w.[@",,21,false,190,,,AM4,,,4.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam4 5xxx,cpam4nr75800xt,amd-advanced micro device,"procesador amd ryzen 7 5800xt, 3.80 / 4.80 ghz, 32mb l3, 8 core, am4, 7nm, 105w.",,15,false,215,,,AM4,8,,4.8,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 7xxx,cpam5r77700x,amd-advanced micro device,"procesador amd ryzen 7 7700x 4.5/5.4ghz, 32mb l3,8-core, am5, 105w.",,19,false,300.5,,,AM5,,,5.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 7xxx,cpam5r77800x3d,amd-advanced micro device,"procesador amd ryzen 7 7800x3d 4.20 / 5.00 ghz, 96mb l3 cache, 8-cores, 5nm, tdp: 120",,21,false,399.8,,,,,,5,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 8xxx,cpam5r78700f,amd-advanced micro device,"procesador amd ryzen 7 8700f 4.10 / 5.00 ghz, 16mb l3 cache, 8-cores, 4nm, tdp: 65w[@",,21,false,210.5,,,,,,5,,65,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 8xxx,cpam5sr78700g,amd-advanced micro device,"procesador amd ryzen 7 8700g 4.20 / 5.10 ghz, 16mb l3 cache, 8-cores, 4nm, tdp: 65w[@",,21,false,217,,,,,,5.1,,65,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 9xxx,cpam5r79700x,amd-advanced micro device,"procesador amd ryzen 7 9700x 3.80 / 5.50 ghz, 32mb l3 cache, 6-cores, 4nm, tdp: 65w[@",,21,false,320.5,,,,,,5.5,,65,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 7 sam5 9xxx,cpam5r79800x3d,amd-advanced micro device,"procesador amd ryzen 7 9800x3d, 4.7ghz, 96mb l3, 8 core, am5, 4nm, 120w.",,21,false,459,,,AM5,8,,4.7,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam4 5xxx,cpam4r95900xt,amd-advanced micro device,"procesador amd ryzen 9 5900xt, 3.30 ghz, 64mb l3,16 core, am4, 7nm, 105w.",,21,false,377.5,,,AM4,16,,3.3,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam5 7xxx,cpam5r97900x,amd-advanced micro device,"procesador amd ryzen 9 7900x 4.7/5.6ghz, 64mb l3,12-core, am5, 5nm, 170w.",,21,false,354,,,AM5,,,5.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam5 9xxx,cpam5r99900x,amd-advanced micro device,"procesador amd ryzen 9 9900x 4.40 / 5.60 ghz, 64mb l3 cache, 12-cores, 4nm, tdp: 120w",,21,false,398,,,,,,5.6,,120,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam5 9xxx,cpam5r9900x3d,amd-advanced micro device,"procesador amd ryzen 9 9900x3d 4.40 / 5.50 ghz, 128 mb l3 cache, 12-cores, 4nm, tdp:",,2,false,573,,,,,,5.5,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam5 9xxx,cpam5r99950x,amd-advanced micro device,"procesador amd ryzen 9 9950x 4.30 / 5.70 ghz, 64mb l3 cache, 16-cores, 4nm, tdp: 170w",,12,false,560,,,,,,5.7,,170,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu amd ryzen 9 sam5 9xxx,cpam5r99950x3d,amd-advanced micro device,"procesador amd ryzen 9 9950x3d 4.30 / 5.70 ghz, 128 mb l3 cache, 16-cores, 4nm, tdp:",,21,false,663,,,,,,5.7,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 14xxx s1700,cpili514400ft,intel corp,proc int cor i5-14400f 2.50 oe,,0,true,168,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci3 12xxx s1700,cpili312100,intel corp,"procesador intel core i3-12100 3.3 / 4.3ghz 12mb intel smart cach�, lga1700, intel 7(",,0,true,192,,,LGA1700,,,4.3,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 12xxx s1700,cpili512400t,intel corp,"procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcach�, lga1700, 117w, intel 7(1",,21,false,269,,,LGA1700,,,4.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 12xxx s1700,cpili512400f,intel corp,"procesador intel core i5-12400f, 2.50/4.40ghz, 18mb cach� l3, lga1700, 117w, intel 7(",,21,false,195.5,,,LGA1700,,,4.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 12xxx s1700,cpili712700,intel corp,"procesador intel core i7-12700 2.10/4.90ghz, 25mbsmartcach�, lga1700, 65w, intel 7(10",,0,true,408,,,LGA1700,,,4.9,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 14xxx s1700,cpili714700f,intel corp,"procesador intel core i7-14700f 2.10/5.40ghz, 33 mb intel smart cach�, lga1700, 65w/2",,21,false,327,,,LGA1700,,,5.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 14xxx s1700,cpili714700k,intel corp,"procesador intel core i7-14700k 3.40/5.60ghz, 33 mb intel smart cach�, lga1700, 125w/",,21,false,372,,,LGA1700,,,5.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 14xxx s1700,cpili714700kf,intel corp,"procesador intel core i7-14700kf 3.40/5.60ghz, 33mb intel smart cach�, lga1700, 125w/",,12,false,350,,,LGA1700,,,5.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 12xxx s1700,cpili912900k,intel corp,"procesador intel core i9-12900k 3.20 / 5.10ghz, 30mb cach� l3, lga1700, 125w, 10 nm.[",,2,false,419,,,LGA1700,,,5.1,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 12xxx s1700,cpili912900kf,intel corp,"procesador intel core i9-12900kf 3.20 / 5.10ghz, 30mb cach� l3, lga1700, 125w, 10 nm.",,13,false,389,,,LGA1700,,,5.1,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 14xxx s1700,cpili914900,intel corp,"procesador intel core i9-14900 2.00/5.80ghz, 36 mb intel smart cach�, lga1700, 65w/21",,21,false,606,,,LGA1700,,,5.8,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 14xxx s1700,cpili914900f,intel corp,"procesador intel core i9-14900f 2.00/5.80ghz, 36 mb intel smart cach�, lga1700, 65w/2",,19,false,565.83,,,LGA1700,,,5.8,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 14xxx s1700,cpili914900k,intel corp,"procesador intel core i9-14900k 3.20/6.00ghz, 36 mb intel smart cach�, lga1700, 125w/",,21,false,505,,,LGA1700,,,6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 14xxx s1700,cpili914900kf,intel corp,"procesador intel core i9-14900kf 3.20/6.00ghz, 36mb intel smart cach�, lga1700, 125w/",,21,false,480,,,LGA1700,,,6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci9 14xxx s1700,cpili914900ks,intel corp,"procesador intel core i9-14900ks 3.20/6.20ghz, 36mb intel smart cach�, lga1700, 150w/",,3,false,706.85,,,LGA1700,,,6.2,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu cu5 2xx s1851,cpilu5225,intel corp,"procesador intel core ultra 5 225 3.30/4.90ghz, 20 mb intel smart cach�, lga1851",,21,false,178.5,,,LGA1851,,,4.9,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
